id	Date	Type	Iteration	Office	Office Scope	Role	Role Scope	State	Territory	City	County	District	 Town	Township	Ward	Parish	Populated Place	Hundred	Borough	Name	Name ID	Affiliation	Affiliation ID	Vote
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Clinton							Ebenezer T. Warren	WE0005	null	null	15
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Farmington							Joshua Cushman	CJ0007	Republican	A0001	81
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Farmington							Ebenezer T. Warren	WE0005	null	null	72
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Farmington							James Parker	PJ0005	null	null	7
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Farmington							Nathan Cutler	CN0011	null	null	16
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Fayette							Joshua Cushman	CJ0007	Republican	A0001	
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Fayette							Ebenezer T. Warren	WE0005	null	null	82
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Freedom							Joshua Cushman	CJ0007	Republican	A0001	52
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Freedom							Ebenezer T. Warren	WE0005	null	null	18
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Freedom							T. Warren	WT0029	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Gardiner							Joshua Cushman	CJ0007	Republican	A0001	22
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Gardiner							Ebenezer T. Warren	WE0005	null	null	52
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Gardiner							Sanford Kingsbury	KS0010	null	null	70
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Gardiner							James Parker	PJ0005	null	null	45
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Gardiner							James Cutler	CJ0083	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Gardiner							Ariel Mann	MA0032	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Gardiner							Thomas Gilpatrick	GT0015	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Gardiner							James Marston	MJ0069	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Hallowell							Joshua Cushman	CJ0007	Republican	A0001	18
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Hallowell							Ebenezer T. Warren	WE0005	null	null	374
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Hallowell							Sanford Kingsbury	KS0010	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Hallowell							James Parker	PJ0005	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Hallowell							Thomas Fillebrown	FT0009	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Hallowell							Peter Grant	GP0006	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Hallowell							Joshua Gage	GJ0005	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Hallowell							Joshua Queshman	CJ0007	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Joy							Joshua Cushman	CJ0007	Republican	A0001	37
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Joy							Ebenezer T. Warren	WE0005	null	null	14
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Ligonia							Joshua Cushman	CJ0007	Republican	A0001	42
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Ligonia							Ebenezer T. Warren	WE0005	null	null	64
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Ligonia							Daniel Campbell	CD0017	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Leeds							Joshua Cushman	CJ0007	Republican	A0001	
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Leeds							Ebenezer T. Warren	WE0005	null	null	162
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Monmouth							Joshua Cushman	CJ0007	Republican	A0001	71
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Monmouth							Ebenezer T. Warren	WE0005	null	null	79
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Monmouth							Nathan Cutler	CN0011	null	null	3
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Monmouth							James Parker	PJ0005	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Mount Vernon							Joshua Cushman	CJ0007	Republican	A0001	54
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Mount Vernon							Ebenezer T. Warren	WE0005	null	null	31
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Mount Vernon							Thomas Fillebrown	FT0009	null	null	7
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Mount Vernon							Joshua Gage	GJ0005	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Mount Vernon							Samuel Currier	CS0040	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	New Sharon							Joshua Cushman	CJ0007	Republican	A0001	93
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	New Sharon							Ebenezer T. Warren	WE0005	null	null	11
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	New Sharon							Nathan Cutler	CN0011	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	New Sharon							Joshua Gage	GJ0005	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	New Sharon							John Horry	HJ0017	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Pittston							Joshua Cushman	CJ0007	Republican	A0001	40
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Pittston							Ebenezer T. Warren	WE0005	null	null	47
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Pittston							T. Warren	WT0029	null	null	9
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Pittston							Thomas Whitten	WT0008	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Readfield							Joshua Cushman	CJ0007	Republican	A0001	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Readfield							Ebenezer T. Warren	WE0005	null	null	102
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Readfield							Thomas Fillebrown	FT0009	null	null	33
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Readfield							Samuel Currier	CS0040	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Readfield							Josiah M. Watson	WJ0058	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Readfield							Joel Wellington	WJ0036	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Rome							Joshua Cushman	CJ0007	Republican	A0001	37
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Rome							Ebenezer T. Warren	WE0005	null	null	12
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Rome							Isaiah Mills	MI0007	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Sidney							Joshua Cushman	CJ0007	Republican	A0001	129
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Sidney							Ebenezer T. Warren	WE0005	null	null	12
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Sidney							Holmes Tillson	TH0011	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Unity							Joshua Cushman	CJ0007	Republican	A0001	99
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Unity							Ebenezer T. Warren	WE0005	null	null	11
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Vassalborough							Joshua Cushman	CJ0007	Republican	A0001	215
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Vassalborough							Ebenezer T. Warren	WE0005	null	null	14
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Vassalborough							Thomas Bond	BT0013	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Vienna							Joshua Cushman	CJ0007	Republican	A0001	58
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Vienna							Ebenezer T. Warren	WE0005	null	null	10
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Waterville							Joshua Cushman	CJ0007	Republican	A0001	209
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Waterville							Ebenezer T. Warren	WE0005	null	null	48
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Wayne							Joshua Cushman	CJ0007	Republican	A0001	
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Wayne							Ebenezer T. Warren	WE0005	null	null	56
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Wayne							James Parker	PJ0005	null	null	5
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Wayne							Alpheus Lane	LA0023	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Windsor							Ebenezer T. Warren	WE0005	null	null	111
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Windsor							Nathan Newell	NN0010	null	null	3
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Windsor							David Page	PD0024	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Winslow							Joshua Cushman	CJ0007	Republican	A0001	106
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Winslow							Ebenezer T. Warren	WE0005	null	null	3
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Winslow							Thomas Bond	BT0013	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Winthrop							Joshua Cushman	CJ0007	Republican	A0001	74
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Winthrop							Ebenezer T. Warren	WE0005	null	null	87
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth	Winthrop							James Parker	PJ0005	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Kennebec	Fourth					25 Mile Pond Plantationo			Ebenezer T. Warren	WE0005	null	null	36
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth								Joshua Cushman	CJ0007	Republican	A0001	24
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth								Ebenezer T. Warren	WE0005	null	null	314
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth					Appleton Plantation			Joshua Cushman	CJ0007	Republican	A0001	21
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth					Appleton Plantation			Ebenezer T. Warren	WE0005	null	null	11
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth	Montville							Ebenezer T. Warren	WE0005	null	null	100
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth					Montville Plantation			Ebenezer T. Warren	WE0005	null	null	26
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth	Palermo							Joshua Cushman	CJ0007	Republican	A0001	3
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth	Palermo							Ebenezer T. Warren	WE0005	null	null	116
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth	Palermo							Samuel Buffum	BS0050	null	null	1
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth					Patricktown Plantation			Ebenezer T. Warren	WE0005	null	null	40
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth					Patricktown Plantation			Walter H. Wilson	WW0050	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth					Patricktown Plantation			Peter Clifford	CP0020	null	null	2
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth	Washington							Ebenezer T. Warren	WE0005	null	null	21
me.uscongress4.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine			Lincoln	Fourth	Washington							Samuel Redington	RS0011	null	null	7
me.assembly.cumberland.second.1823	1823	General	Second Ballot	House of Representatives	State	State Representative	State	Maine												Joshua Richardson	RJ0010	null	null	304
me.assembly.cumberland.second.1823	1823	General	Second Ballot	House of Representatives	State	State Representative	State	Maine												Nathaniel Mitchell	MN0011	null	null	200
me.assembly.cumberland.second.1823	1823	General	Second Ballot	House of Representatives	State	State Representative	State	Maine												scattering	null	null	null	14
me.assembly.cumberland.second.1823	1823	General	Second Ballot	House of Representatives	State	State Representative	State	Maine			Cumberland		Portland							Joshua Richardson	RJ0010	null	null	304
me.assembly.cumberland.second.1823	1823	General	Second Ballot	House of Representatives	State	State Representative	State	Maine			Cumberland		Portland							Nathaniel Mitchell	MN0011	null	null	200
me.assembly.cumberland.second.1823	1823	General	Second Ballot	House of Representatives	State	State Representative	State	Maine			Cumberland		Portland							scattering	null	null	null	14
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine												Benjamin Ames	AB0008	null	null	1541
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine												Jonas Wheeler	WJ0017	null	null	1421
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine												Parker MacCobb	MP0027	null	null	1386
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine												Edward Kelleran	KE0005	null	null	1260
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine												Joel Miller	MJ0049	null	null	1062
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine												Benjamin J. Porter	PB0030	null	null	1014
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine			Lincoln									Benjamin Ames	AB0008	null	null	1541
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine			Lincoln									Jonas Wheeler	WJ0017	null	null	1421
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine			Lincoln									Parker MacCobb	MP0027	null	null	1386
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine			Lincoln									Edward Kelleran	KE0005	null	null	1260
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine			Lincoln									Joel Miller	MJ0049	null	null	1062
me.statesenate.lincoln.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine			Lincoln									Benjamin J. Porter	PB0030	null	null	1014
me.countytreasurer.penobscot.1823	1823	General	First Ballot	Treasurer	County	Treasurer	County	Maine												John Wilkins	WJ0035	null	null	
me.countytreasurer.penobscot.1823	1823	General	First Ballot	Treasurer	County	Treasurer	County	Maine												scattering	null	null	null	
me.countytreasurer.penobscot.1823	1823	General	First Ballot	Treasurer	County	Treasurer	County	Maine			Penobscot		Bangor							John Wilkins	WJ0035	null	null	61
me.countytreasurer.penobscot.1823	1823	General	First Ballot	Treasurer	County	Treasurer	County	Maine			Penobscot		Bangor							scattering	null	null	null	1
me.statesenate.washington.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine												James Campbell	CJ0353	null	null	536
me.statesenate.washington.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine												scattering	null	null	null	410
me.statesenate.washington.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine			Washington									James Campbell	CJ0353	null	null	536
me.statesenate.washington.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine			Washington									scattering	null	null	null	410
me.statesenate.york.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine												Ellis B. Usher	UE0003	null	null	2407
me.statesenate.york.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine												John MacDonald	MJ0015	null	null	2375
me.statesenate.york.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine												Mark Dennett	DM0009	null	null	2337
me.statesenate.york.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine			York									Ellis B. Usher	UE0003	null	null	2407
me.statesenate.york.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine			York									John MacDonald	MJ0015	null	null	2375
me.statesenate.york.1823	1823	General	First Ballot	State Senate	State	State Senator	State	Maine			York									Mark Dennett	DM0009	null	null	2337
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Isaac Lane	LI0013	Republican	A0001	1164
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												William Burleigh	BW0280	Republican	A0001	1080
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Thomas G. Thornton	TT0009	Republican	A0001	442
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Edward P. Hayman	HE0007	null	null	341
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Rufus MacIntire	MR0008	Republican	A0001	313
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Benjamin Greene	GB0020	null	null	293
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												John MacDonald	MJ0015	null	null	213
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												William C. Allen	AW0195	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Philip Hall 2nd	HP0096	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Israel Lassell	LI0029	null	null	2
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Seth S. Farfield	FS0063	null	null	2
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Ezekiel Whitman	WE0022	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												P.G. Hooper	HP0095	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Samuel Shapleigh	SS0667	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												John U. Parsons	PJ0012	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												David Legro	LD0040	null	null	2
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												John Spring	SJ0028	null	null	4
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Tucker Kimball	KT0109	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												James Ayer, Jr.	AJ0048	null	null	2
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Samuel Burbanks	BS0349	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Paul Hayman	HP0097	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Jonathan Tucker, Jr.	TJ0729	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Joseph Prime	PJ0015	null	null	15
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Timothy Shaw	ST0323	null	null	2
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Joshua Goodwin	GJ0740	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												John Bodwell	BJ0031	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Nathaniel Pillsbury	PN0082	null	null	1
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												George W. Wallingford	WG0028	null	null	2
me.uscongress1.1823	1823-04	General	First Ballot	U.S. House of Representatives	Federal	U.S. Congressman	Federal	Maine												Joseph Dane	DJ0174	null	null	1
